2.31799e-06	3.1792e-06	7.8659e-06	7190.66	8515.6	12101.4	-4266.37	19972.6	9.26753e-315	1.06263e-05	-5.12908e-06	-2.35594e-06
0	6.04795e-06	1.21748e-05	3987.66	13292.2	18730.5	-10659.7	27939.5	9.26753e-315	1.55687e-05	-9.52077e-06	-2.59198e-06
3.18867e-06	4.37695e-06	1.06571e-05	9893.96	11722.1	16395.6	-5613.05	27229.1	9.26753e-315	1.44565e-05	-6.89089e-06	-3.24241e-06
0	8.39074e-06	1.65592e-05	5532.36	18441.2	25475.6	-14293.8	38267.3	9.26753e-315	2.12777e-05	-1.2887e-05	-3.59603e-06
4.38436e-06	6.04795e-06	1.45176e-05	13623.6	16183	22334.8	-7468.12	37274.7	9.26753e-315	1.97576e-05	-9.32526e-06	-4.47099e-06
0	1.16875e-05	2.25756e-05	7706.04	25686.8	34731.7	-19180	52572.9	9.26753e-315	2.91634e-05	-1.74759e-05	-5.00892e-06
6.01645e-06	8.39074e-06	1.98559e-05	18755.3	22408.1	30547.6	-10020.4	51183.8	9.26753e-315	2.7095e-05	-1.26878e-05	-6.17451e-06
0	1.63298e-05	3.07978e-05	10766.9	35889.6	47381.2	-25689.8	72346.3	9.26753e-315	4.00266e-05	-2.36969e-05	-6.99846e-06
8.22218e-06	1.16875e-05	2.72179e-05	25776.8	31108	41873.7	-13516.1	70400.8	9.26753e-315	3.72278e-05	-1.73181e-05	-8.53271e-06
0	2.28439e-05	4.19564e-05	15061.9	50206.3	64548.3	-34263.3	99531.6	9.26753e-315	5.49053e-05	-3.20614e-05	-9.79023e-06
1.11586e-05	1.63298e-05	3.73119e-05	35291.3	43246.9	57403	-18271.5	96809.7	9.26753e-315	5.11456e-05	-2.36572e-05	-1.17807e-05
0	3.19059e-05	5.69397e-05	21036.9	70122.9	87599.5	-45392.8	136553	9.26753e-315	7.50852e-05	-4.31793e-05	-1.3674e-05
1.49833e-05	2.28439e-05	5.10184e-05	47992.2	60085.4	78489.9	-24683.7	132761	9.26753e-315	7.00832e-05	-3.2256e-05	-1.62116e-05
0	4.43252e-05	7.67503e-05	29225.4	97418.1	118077	-59580	186223	9.26753e-315	0.000102049	-5.77235e-05	-1.89965e-05
1.98107e-05	3.19059e-05	6.9359e-05	64576.8	83184.9	106706	-33230.1	180992	9.26753e-315	9.54804e-05	-4.37638e-05	-2.21642e-05
0	6.09575e-05	0.000102378	40191.8	133973	157505	-77254.8	251419	9.26753e-315	0.000137298	-7.63403e-05	-2.61247e-05
2.56282e-05	4.43252e-05	9.33826e-05	85551	114316	143666	-44450.3	244317	9.26753e-315	0.000128826	-5.88727e-05	-2.998e-05
0	8.24785e-05	0.000134527	54381.5	181272	206964	-98643.9	334297	9.26753e-315	0.000181945	-9.94665e-05	-3.53479e-05
3.21482e-05	6.09575e-05	0.000123899	110847	155169	190615	-58890.2	324907	9.26753e-315	0.000171287	-7.81811e-05	-3.99025e-05
0	0.0001089	0.000173093	71802.2	239341	266297	-123591	434734	9.26753e-315	0.000235906	-0.000127005	-4.66714e-05
3.85666e-05	8.24785e-05	0.000160948	139143	206700	247613	-76984.3	422828	9.26753e-315	0.000222961	-0.000101916	-5.18765e-05
0	0.000138638	0.000216288	91409.9	304700	332751	-151368	547478	9.26753e-315	0.000296444	-0.000157806	-5.94164e-05
4.31951e-05	0.0001089	0.000202832	166736	267821	312049	-98836.6	533394	9.26753e-315	0.000281523	-0.000129427	-6.51836e-05
0	0.000166844	0.000259249	110007	366689	398845	-180638	657334	9.26753e-315	0.000355763	-0.000188919	-7.15045e-05
4.2961e-05	0.000138638	0.000244494	185830	333026	376144	-123849	642705	9.26753e-315	0.00033993	-0.00015833	-7.78283e-05
0	0.000182603	0.000292113	120397	401325	449405	-209984	731706	9.26753e-315	0.00039735	-0.000214748	-7.82583e-05
3.28637e-05	0.000166844	0.000275008	182235	388358	423090	-150165	720758	9.26753e-315	0.000382904	-0.000183196	-8.55889e-05
0	0.000164702	0.000297916	108595	361983	458333	-240232	710810	9.26753e-315	0.00039144	-0.000226737	-7.05867e-05
5.80304e-06	0.000182603	0.000274213	133151	405151	421866	-174095	712397	9.26753e-315	0.000382313	-0.000193907	-8.07453e-05
0	7.65086e-05	0.000252022	50445.3	168151	387726	-282869	501465	9.26753e-315	0.000293163	-0.000216654	-3.27894e-05
-4.58946e-05	0.000164702	0.000209722	7727.76	331723	322650	-191309	530760	9.26753e-315	0.000294077	-0.000175269	-5.09176e-05
0	-0.000136173	0.000128189	-89784.2	-299281	197213	-417838	28773.1	9.26753e-315	7.70622e-05	-0.000213235	5.83597e-05
-0.000123833	7.65086e-05	3.93403e-05	-221715	86502.8	60523.5	-233174	97961.6	9.26753e-315	8.39568e-05	-0.000131281	2.02818e-05
0	-0.000532274	-7.75197e-05	-350950	-1.16983e+06	-119261	-1.18685e+06	-333934	9.26753e-315	1.106e-05	-0.000543334	0.000228117
-0.000205708	-0.000136173	-0.000267913	-541891	-434912	-412173	-904031	-72772.1	9.26753e-315	9.92186e-05	-0.0004411	0.00014652
0	-0.00113099	-0.000295956	-745705	-2.48568e+06	-455317	-2.59763e+06	-633759	9.26753e-315	7.27644e-05	-0.00120375	0.000484708
-0.000218437	-0.000532274	-0.000676231	-831030	-1.31386e+06	-1.04036e+06	-2.14044e+06	-4445.48	9.26753e-315	0.000318843	-0.00106955	0.000321733
0	-0.00187733	-0.000360738	-1.2378e+06	-4.12599e+06	-554981	-4.22896e+06	-1.13483e+06	9.26753e-315	6.69313e-05	-0.00194426	0.000804568
-6.47815e-05	-0.00113099	-0.0010423	-888082	-2.5284e+06	-1.60353e+06	-3.50934e+06	92865.7	9.26753e-315	0.000572834	-0.0017686	0.000512471
0	-0.00267703	-6.55584e-05	-1.76508e+06	-5.88359e+06	-100859	-5.88606e+06	-1.76261e+06	9.26753e-315	1.60451e-06	-0.00267864	0.0011473
0.000295179	-0.00187733	-0.00116044	-589051	-3.93137e+06	-1.7853e+06	-4.70563e+06	185207	9.26753e-315	0.000798447	-0.00238059	0.000678063
0	-0.00344952	0.000754502	-2.27441e+06	-7.58136e+06	1.16077e+06	-7.82415e+06	-2.03162e+06	9.26753e-315	0.00015781	-0.00360733	0.00147837
0.00082006	-0.00267703	-0.000838047	37254.1	-5.34289e+06	-1.2893e+06	-5.6359e+06	330266	9.26753e-315	0.00101052	-0.00286749	0.000795845
-2.72703e-07	7.73952e-07	6.17834e-07	-89.0494	1521.19	950.513	-529.6	1961.74	9.26753e-315	1.06031e-06	-5.59061e-07	-2.14821e-07
-1.31809e-07	8.50906e-07	3.99985e-07	271.347	1783.22	615.362	52.5474	2002.02	9.26753e-315	9.93126e-07	-2.74029e-07	-3.08185e-07
1.44889e-07	5.40023e-07	1.18507e-06	674.497	1282.39	1823.19	-869.903	2826.79	9.26753e-315	1.54388e-06	-8.58971e-07	-2.93534e-07
1.19973e-07	7.73952e-07	9.76058e-07	773.976	1780.1	1501.63	-306.616	2860.69	9.26753e-315	1.47634e-06	-5.82411e-07	-3.83111e-07
3.17501e-07	4.41629e-07	1.52197e-06	988.989	1179.96	2341.49	-1258.96	3427.91	9.26753e-315	1.9028e-06	-1.14367e-06	-3.25342e-07
4.33327e-07	5.40023e-07	1.30775e-06	1308.43	1472.57	2011.92	-623.093	3404.09	9.26753e-315	1.79551e-06	-8.2216e-07	-4.1715e-07
4.68299e-07	4.4814e-07	1.92669e-06	1324.7	1293.69	2964.14	-1654.98	4273.38	9.26753e-315	2.38494e-06	-1.4685e-06	-3.92759e-07
7.28335e-07	4.41629e-07	1.67316e-06	1891.92	1450.83	2574.1	-912.152	4254.91	9.26753e-315	2.26428e-06	-1.09431e-06	-5.01413e-07
6.5121e-07	5.37302e-07	2.47459e-06	1785.5	1610.25	3807.06	-2110.19	5505.94	9.26753e-315	3.0695e-06	-1.88099e-06	-5.09362e-07
1.06572e-06	4.4814e-07	2.14924e-06	2637.72	1687.6	3306.52	-1177.81	5503.13	9.26753e-315	2.92824e-06	-1.41438e-06	-6.48798e-07
8.94795e-07	7.0311e-07	3.22447e-06	2430.17	2135.27	4960.73	-2680.2	7245.64	9.26753e-315	4.02485e-06	-2.42695e-06	-6.84817e-07
1.49625e-06	5.37302e-07	2.78883e-06	3642.73	2167.42	4290.5	-1448.38	7258.53	9.26753e-315	3.84652e-06	-1.81297e-06	-8.71523e-07
1.22768e-06	9.52553e-07	4.25096e-06	3326.27	2902.99	6539.94	-3428.74	9657.99	9.26753e-315	5.3433e-06	-3.16307e-06	-9.34388e-07
2.06998e-06	7.0311e-07	3.65811e-06	5013	2910.12	5627.85	-1763.67	9686.79	9.26753e-315	5.10795e-06	-2.33485e-06	-1.18847e-06
1.686e-06	1.30651e-06	5.65618e-06	4566.92	3983.09	8701.81	-4431.7	12981.7	9.26753e-315	7.15561e-06	-4.16311e-06	-1.2825e-06
2.84708e-06	9.52553e-07	4.84905e-06	6885.38	3970.72	7460.07	-2173.03	13029.1	9.26753e-315	6.84052e-06	-3.04089e-06	-1.62842e-06
2.31799e-06	1.80383e-06	7.58102e-06	6283.83	5492.82	11663.1	-5781.49	17558.1	9.26753e-315	9.64629e-06	-5.52446e-06	-1.7665e-06
3.90646e-06	1.30651e-06	6.48988e-06	9447.06	5447.13	9984.43	-2735.67	17629.9	9.26753e-315	9.22528e-06	-4.01231e-06	-2.23413e-06
3.18867e-06	2.50876e-06	1.022e-05	8662.19	7616.17	15723	-7592.52	23870.9	9.26753e-315	1.30743e-05	-7.37689e-06	-2.44175e-06
5.35435e-06	1.80383e-06	8.7592e-06	12957.1	7494.81	13475.7	-3523.69	23975.6	9.26753e-315	1.25164e-05	-5.35819e-06	-3.06779e-06
4.38436e-06	3.52258e-06	1.38409e-05	11958.5	10632.7	21293.8	-10008.5	32599.7	9.26753e-315	1.78011e-05	-9.89418e-06	-3.38869e-06
7.33356e-06	2.50876e-06	1.19056e-05	17771.8	10349.1	18316.3	-4628.04	32748.9	9.26753e-315	1.70687e-05	-7.22636e-06	-4.21814e-06
6.01645e-06	5.00103e-06	1.88113e-05	16520.4	14958.2	28940.5	-13211.8	44690.3	9.26753e-315	2.43269e-05	-1.33094e-05	-4.72178e-06
1.00329e-05	3.52258e-06	1.62733e-05	24372.8	14357	25035.9	-6166.94	44896.8	9.26753e-315	2.33734e-05	-9.81799e-06	-5.80948e-06
8.22218e-06	7.1783e-06	2.56296e-05	22803.7	21197.7	39430.1	-17437.6	61439	9.26753e-315	3.33351e-05	-1.79347e-05	-6.6002e-06
1.36949e-05	5.00103e-06	2.23341e-05	33396.1	20020.9	34360.2	-8296.43	61713.4	9.26753e-315	3.21012e-05	-1.34052e-05	-8.01255e-06
1.11586e-05	1.03979e-05	3.49616e-05	31380.1	30209.7	53787	-22995.3	84585.1	9.26753e-315	4.57419e-05	-2.41854e-05	-9.23848e-06
1.86187e-05	7.1783e-06	3.0721e-05	45653.2	28052.6	47263.1	-11222.5	84928.3	9.26753e-315	4.41475e-05	-1.83505e-05	-1.10559e-05
1.49833e-05	1.5147e-05	4.76758e-05	42917.3	43169.1	73347.5	-30304.4	116391	9.26753e-315	6.2741e-05	-3.26108e-05	-1.2913e-05
2.51496e-05	1.03979e-05	4.22586e-05	62129.7	39434.6	65013.2	-15213.9	116778	9.26753e-315	6.06712e-05	-2.51237e-05	-1.52346e-05
1.98107e-05	2.20864e-05	6.48676e-05	58102.3	61603.4	99796.3	-39958.8	159665	9.26753e-315	8.58261e-05	-4.39291e-05	-1.79559e-05
3.36452e-05	1.5147e-05	5.79725e-05	83932.5	55473.6	89188.5	-20613.4	160019	9.26753e-315	8.31018e-05	-3.43096e-05	-2.09109e-05
2.56282e-05	3.20549e-05	8.78495e-05	77460.7	87348	135153	-52839.1	217648	9.26753e-315	0.00011675	-5.90667e-05	-2.47213e-05
4.4397e-05	2.20864e-05	7.90492e-05	112138	77814.2	121614	-27842.9	217795	9.26753e-315	0.000113074	-4.65907e-05	-2.84929e-05
3.21482e-05	4.60083e-05	0.000118071	100991	122314	181648	-70308.4	293613	9.26753e-315	0.000157353	-7.91961e-05	-3.34956e-05
5.74813e-05	3.20549e-05	0.000106692	147468	108350	164141	-37393.2	293211	9.26753e-315	0.000152214	-6.26782e-05	-3.83726e-05
3.85666e-05	6.48177e-05	0.000156903	127499	167885	241390	-94541	389925	9.26753e-315	0.000209144	-0.000105759	-4.43076e-05
7.24983e-05	4.60083e-05	0.000141781	189672	148918	218125	-49779.5	388370	9.26753e-315	0.000201652	-8.31452e-05	-5.07885e-05
4.31951e-05	8.87954e-05	0.000205175	153481	223635	315653	-129038	506154	9.26753e-315	0.000272433	-0.000140442	-5.65673e-05
8.81495e-05	6.48177e-05	0.000184198	236472	200577	283381	-65424.3	502474	9.26753e-315	0.00026105	-0.000108083	-6.55574e-05
4.2961e-05	0.000116718	0.000262279	171377	284849	403506	-179362	635588	9.26753e-315	0.000344698	-0.000185019	-6.84339e-05
0.000101598	8.87954e-05	0.000231564	281839	262142	356253	-84398.4	628380	9.26753e-315	0.00032685	-0.000136456	-8.15972e-05
3.28637e-05	0.000143954	0.000324547	167143	338051	499304	-253967	759160	9.26753e-315	0.000417675	-0.000240857	-7.5779e-05
0.000107579	0.000116718	0.000277068	313394	327454	426259	-105892	746741	9.26753e-315	0.000389254	-0.000164957	-9.61273e-05
5.80304e-06	0.000158971	0.000382445	117570	353213	588376	-364666	835449	9.26753e-315	0.000472424	-0.00030765	-7.06174e-05
9.73596e-05	0.000143954	0.000305905	308892	380576	470623	-127252	816720	9.26753e-315	0.000427448	-0.000186134	-0.00010342
-4.58946e-05	0.000136866	0.000416222	-10625.8	270545	640341	-525633	785552	9.26753e-315	0.000471621	-0.000380649	-3.89878e-05
5.8176e-05	0.000158971	0.000290046	232675	387745	446225	-142701	763121	9.26753e-315	0.000402966	-0.000185819	-9.3063e-05
-0.000123833	2.75849e-05	0.000391196	-253972	-21022	601841	-750505	475511	9.26753e-315	0.000350331	-0.000446579	4.12491e-05
-2.43707e-05	0.000136866	0.000182453	36679.5	284736	280697	-146170	467585	9.26753e-315	0.000255718	-0.000143223	-4.82123e-05
-0.000205708	-0.000261947	0.000260882	-624819	-711340	401357	-1.07176e+06	-264398	9.26753e-315	2.85654e-05	-0.000496221	0.000200424
-0.000152603	2.75849e-05	-8.17558e-05	-317202	-39991	-125778	-365764	8570.8	9.26753e-315	5.915e-05	-0.000184168	5.3579e-05
-0.000218437	-0.000868694	6.98153e-06	-1.05285e+06	-2.05324e+06	10740.8	-2.05336e+06	-1.05273e+06	9.26753e-315	-0.000218362	-0.000868769	0.000465913
-0.000269727	-0.000261947	-0.000548475	-765520	-753551	-843807	-1.60336e+06	84293.5	9.26753e-315	0.000282651	-0.000814326	0.000227861
-6.47815e-05	-0.0018396	-0.000240112	-1.3553e+06	-4.08579e+06	-369403	-4.13489e+06	-1.30621e+06	9.26753e-315	-3.28709e-05	-0.00187151	0.000816164
-0.000164246	-0.000868694	-0.00111155	-933746	-2.01751e+06	-1.71008e+06	-3.26952e+06	318256	9.26753e-315	0.000649555	-0.0016825	0.000442689
0.000295179	-0.00302694	-0.000229432	-1.34704e+06	-6.45798e+06	-352972	-6.48224e+06	-1.32277e+06	9.26753e-315	0.000310949	-0.00304271	0.00117075
0.000359226	-0.0018396	-0.00148081	-423417	-3.80623e+06	-2.27817e+06	-4.95224e+06	722592	9.26753e-315	0.00110413	-0.00258451	0.000634447
0.00082006	-0.00416716	0.000164307	-945246	-8.61789e+06	252780	-8.62621e+06	-936927	9.26753e-315	0.000825468	-0.00417256	0.00143447
0.00118658	-0.00302694	-0.00134244	612090	-5.87024e+06	-2.06529e+06	-6.47233e+06	1.21417e+06	9.26753e-315	0.00157794	-0.00341829	0.000788723
-1.31809e-07	3.83736e-07	3.00502e-07	-36.6773	756.469	462.311	-249.204	968.995	9.26753e-315	5.21878e-07	-2.69951e-07	-1.07969e-07
-2.2918e-08	3.27898e-07	2.4745e-07	165.827	705.544	380.692	-30.9512	902.322	9.26753e-315	4.55804e-07	-1.50824e-07	-1.30706e-07
1.19973e-07	2.93654e-07	7.65969e-07	457.295	724.496	1178.41	-595.068	1776.86	9.26753e-315	9.77689e-07	-5.64063e-07	-1.77269e-07
1.50261e-07	3.83736e-07	6.45599e-07	583.257	942.449	993.229	-246.482	1772.19	9.26753e-315	9.23067e-07	-3.89069e-07	-2.28856e-07
4.33327e-07	1.60117e-07	1.14098e-06	1057.94	637.615	1755.36	-920.115	2615.67	9.26753e-315	1.44585e-06	-8.52408e-07	-2.54333e-07
4.51733e-07	2.93654e-07	9.89038e-07	1186.44	943.239	1521.6	-461.61	2591.29	9.26753e-315	1.36488e-06	-6.19498e-07	-3.19452e-07
7.28335e-07	6.41237e-08	1.48834e-06	1643.02	621.152	2289.76	-1213.99	3478.16	9.26753e-315	1.92118e-06	-1.12872e-06	-3.39625e-07
8.26106e-07	1.60117e-07	1.29458e-06	1921.19	896.591	1991.66	-647.602	3465.38	9.26753e-315	1.82983e-06	-8.43609e-07	-4.22667e-07
1.06572e-06	5.6399e-09	1.90992e-06	2345.96	715.069	2938.35	-1518.88	4579.92	9.26753e-315	2.51779e-06	-1.44643e-06	-4.59155e-07
1.27127e-06	6.41237e-08	1.6459e-06	2836.27	979.129	2532.15	-789.34	4604.74	9.26753e-315	2.42077e-06	-1.08538e-06	-5.7231e-07
1.49625e-06	-2.92244e-08	2.46871e-06	3269.19	922.309	3798.01	-1879.4	6070.91	9.26753e-315	3.31736e-06	-1.85034e-06	-6.28725e-07
1.82996e-06	5.6399e-09	2.10014e-06	4025.6	1218.96	3230.98	-900.296	6144.86	9.26753e-315	3.20747e-06	-1.37188e-06	-7.86684e-07
2.06998e-06	-5.22913e-08	3.22479e-06	4514.93	1249.9	4961.22	-2340.5	8105.33	9.26753e-315	4.40374e-06	-2.38605e-06	-8.64725e-07
2.55824e-06	-2.92244e-08	2.71346e-06	5603.25	1622.52	4174.56	-1011.88	8237.65	9.26753e-315	4.27061e-06	-1.74159e-06	-1.08387e-06
2.84708e-06	-7.00786e-08	4.25273e-06	6211.12	1723.18	6542.65	-2949.62	10883.9	9.26753e-315	5.8844e-06	-3.1074e-06	-1.19014e-06
3.52637e-06	-5.22913e-08	3.55565e-06	7715.79	2210.16	5470.23	-1160.86	11086.8	9.26753e-315	5.71754e-06	-2.24345e-06	-1.48889e-06
3.90646e-06	-8.24142e-08	5.65291e-06	8531.28	2394.56	8696.79	-3759.28	14685.1	9.26753e-315	7.90645e-06	-4.08241e-06	-1.63888e-06
4.8269e-06	-7.00786e-08	4.72014e-06	10562.4	3028.55	7261.75	-1385.16	14976.1	9.26753e-315	7.69581e-06	-2.93899e-06	-2.03864e-06
5.35435e-06	-7.99175e-08	7.5646e-06	11715.1	3354.7	11637.8	-4830.92	19900.7	9.26753e-315	1.0675e-05	-5.40057e-06	-2.26047e-06
6.58519e-06	-8.24142e-08	6.33626e-06	14418.6	4160.75	9748.09	-1725.37	20304.7	9.26753e-315	1.04112e-05	-3.90839e-06	-2.7869e-06
7.33356e-06	-3.88735e-08	1.0184e-05	16092.1	4749.88	15667.7	-6241.49	27083.4	9.26753e-315	1.44779e-05	-7.18326e-06	-3.12629e-06
8.97226e-06	-7.99175e-08	8.58634e-06	19666.6	5740.13	13209.8	-2229.3	27636	9.26753e-315	1.41524e-05	-5.26005e-06	-3.811e-06
1.00329e-05	8.77647e-08	1.37903e-05	22108.1	6807.97	21215.8	-8094.87	37011	9.26753e-315	1.97197e-05	-9.59908e-06	-4.33741e-06
1.22206e-05	-3.88735e-08	1.17292e-05	26832.8	7972.09	18044.9	-2958.1	37763	9.26753e-315	1.93252e-05	-7.14349e-06	-5.22073e-06
1.36949e-05	3.84501e-07	1.87826e-05	30352.2	9874.68	28896.4	-10543.2	50770.2	9.26753e-315	2.69666e-05	-1.28871e-05	-6.03404e-06
1.6643e-05	8.77647e-08	1.61314e-05	36635.8	11166.3	24817.5	-3993.08	51795.1	9.26753e-315	2.64965e-05	-9.76581e-06	-7.17031e-06
1.86187e-05	9.93546e-07	2.57318e-05	41575.3	14459.7	39587.5	-13827.2	69862.2	9.26753e-315	3.70052e-05	-1.73929e-05	-8.40525e-06
2.26538e-05	3.84501e-07	2.23058e-05	50042	15781.6	34316.7	-5442.82	71266.4	9.26753e-315	3.64496e-05	-1.34114e-05	-9.87354e-06
2.51496e-05	2.14109e-06	3.54494e-05	56685.7	21287.9	54537.5	-18350.7	96324.2	9.26753e-315	5.09147e-05	-2.3624e-05	-1.1696e-05
3.07897e-05	9.93546e-07	3.09569e-05	68324.7	22484.5	47625.9	-7449.52	98258.8	9.26753e-315	5.02468e-05	-1.84636e-05	-1.36214e-05
3.36452e-05	4.16673e-06	4.90757e-05	76692.7	31341.3	75501.1	-24815.7	132850	9.26753e-315	7.01472e-05	-3.23353e-05	-1.62051e-05
4.1724e-05	2.14109e-06	4.30226e-05	93112.7	32216	66188.6	-10191.9	135521	9.26753e-315	6.92891e-05	-2.5424e-05	-1.87993e-05
4.4397e-05	7.54763e-06	6.81836e-05	102552	45860.9	104898	-34453.6	182867	9.26753e-315	9.66014e-05	-4.46568e-05	-2.2262e-05
5.62627e-05	4.16673e-06	5.96987e-05	126402	46254	91844.2	-13878.3	186534	9.26753e-315	9.53487e-05	-3.49192e-05	-2.58983e-05
5.74813e-05	1.28986e-05	9.48799e-05	134837	66248.4	145969	-49400.8	250486	9.26753e-315	0.000132653	-6.22733e-05	-3.01628e-05
7.5304e-05	7.54763e-06	8.24082e-05	170480	66239.2	126782	-18717.7	255437	9.26753e-315	0.000130526	-4.76744e-05	-3.55078e-05
7.24983e-05	2.09138e-05	0.000131863	173126	93765.5	202867	-73265.3	340157	9.26753e-315	0.000181068	-8.76562e-05	-4.00337e-05
9.97253e-05	1.28986e-05	0.000112652	227681	94101.6	173310	-24843.1	346626	9.26753e-315	0.000177039	-6.44154e-05	-4.82674e-05
8.81495e-05	3.21909e-05	0.000182346	214960	128870	280532	-111900	455730	9.26753e-315	0.00024465	-0.00012431	-5.15745e-05
0.000130147	2.09138e-05	0.000151626	299826	131775	233270	-32141.1	463743	9.26753e-315	0.000236692	-8.56319e-05	-6.47402e-05
0.000101598	4.68455e-05	0.000249635	254180	169945	384054	-174295	598419	9.26753e-315	0.000325354	-0.00017691	-6.36186e-05
0.000166475	3.21909e-05	0.000199412	387105	180513	306788	-39902.3	607520	9.26753e-315	0.000309746	-0.000111079	-8.51427e-05
0.000107579	6.37538e-05	0.000335997	278472	211049	516918	-273255	762777	9.26753e-315	0.000422377	-0.000251044	-7.34283e-05
0.000207074	4.68455e-05	0.00025341	485994	239489	389862	-46139	771623	9.26753e-315	0.000392732	-0.000138813	-0.000108823
9.73596e-05	7.90574e-05	0.000440033	266103	237946	676975	-425097	929145	9.26753e-315	0.000528337	-0.00035192	-7.56073e-05
0.000247274	6.37538e-05	0.000305422	585496	303156	469880	-46302.7	934955	9.26753e-315	0.000474423	-0.000163395	-0.000133298
5.8176e-05	8.2807e-05	0.00055127	182457	220351	848108	-646915	1.04972e+06	9.26753e-315	0.000621899	-0.000480916	-6.04213e-05
0.000276828	7.90574e-05	0.000336368	660539	356276	517489	-30980.1	1.0478e+06	9.26753e-315	0.000528545	-0.000172659	-0.000152522
-2.43707e-05	4.99907e-05	0.000639983	-20601	93801.2	984590	-949650	1.02285e+06	9.26753e-315	0.000653873	-0.000628253	-1.098e-05
0.000276007	8.2807e-05	0.00030679	661206	363976	471984	17762	1.00742e+06	9.26753e-315	0.000501046	-0.000142232	-0.000153777
-0.000152603	-8.55598e-05	0.000641178	-391803	-288661	986428	-1.32801e+06	647543	9.26753e-315	0.000522972	-0.000761135	0.00010207
0.000212263	4.99907e-05	0.000140762	499473	249823	216557	124692	624604	9.26753e-315	0.000293598	-3.13447e-05	-0.000112394
-0.000269727	-0.000499537	0.000443227	-922172	-1.27573e+06	681887	-1.80338e+06	-394520	9.26753e-315	7.32467e-05	-0.000842511	0.000329685
5.21465e-05	-8.55598e-05	-0.000292625	58194.7	-153661	-450192	-510219	414753	9.26753e-315	0.000283909	-0.000317322	1.432e-05
-0.000164246	-0.00156394	-3.90805e-05	-1.39215e+06	-3.54553e+06	-60123.9	-3.54721e+06	-1.39047e+06	9.26753e-315	-0.000163156	-0.00156503	0.000740652
-0.000134764	-0.000499537	-0.00113297	-625551	-1.18674e+06	-1.74303e+06	-2.67161e+06	859321	9.26753e-315	0.000830402	-0.0014647	0.000271844
0.000359226	-0.00328069	-0.000383019	-1.37359e+06	-6.97346e+06	-589260	-7.0348e+06	-1.31225e+06	9.26753e-315	0.000399093	-0.00332056	0.00125206
0.00028508	-0.00156394	-0.00202562	-404622	-3.24927e+06	-3.11635e+06	-5.25253e+06	1.59864e+06	9.26753e-315	0.0015872	-0.00286606	0.000548084
0.00118658	-0.00519532	3.07184e-05	-817611	-1.06359e+07	47259.1	-1.06361e+07	-817384	9.26753e-315	0.00118673	-0.00519546	0.00171803
